geo_code,sex,age,White,Mixed,Asian,Black,Other
E08000032,1,40,1822,77,1239,91,156 
E08000032,1,41,1794,51,1238,86,105 
E08000032,1,42,1845,60,1167,101,141 
E08000032,1,43,2028,77,1196,130,169 
E08000032,1,44,2042,56,1106,94,156 
E08000032,1,45,2146,60,1087,85,101 
E08000032,1,46,2413,61,1090,89,72 
E08000032,1,47,2349,75,987,94,86 
E08000032,1,48,2247,55,953,106,85 
E08000032,1,49,2342,47,853,64,57 
E08000032,1,50,2405,78,763,85,51 
E08000032,1,51,2556,75,673,108,45 
E08000032,1,52,2478,64,500,96,50 
E08000032,1,53,2613,53,481,86,24 
E08000032,1,54,2636,44,425,98,26 
E08000032,1,55,2518,48,391,89,25 
E08000032,1,56,2561,51,451,66,24 
E08000032,1,57,2386,35,461,55,53 
E08000032,1,58,2391,33,464,72,31 
E08000032,1,59,2299,25,468,46,19 
E08000032,1,60,2276,20,427,45,26 
E08000032,1,61,2240,35,462,59,22 
E08000032,1,62,2215,11,435,32,35 
E08000032,1,63,2085,12,441,29,24 
E08000032,1,64,2088,20,414,25,16 
E08000032,1,65,2010,8,454,23,15 
E08000032,1,66,1906,13,465,18,8 
E08000032,1,67,1924,10,332,17,6 
E08000032,1,68,1989,12,228,13,9 
E08000032,1,69,2031,10,167,10,5 
E08000032,1,70,2157,8,128,20,3 
E08000032,1,71,2300,5,127,19,5 
E08000032,1,72,1597,4,91,8,8 
E08000032,1,73,1389,7,112,6,5 
E08000032,1,74,1458,1,96,12,6 
E08000032,1,75,1275,5,138,18,2 
E08000032,1,76,1047,11,124,15,4 
E08000032,1,77,1025,4,143,22,2 
E08000032,1,78,1083,5,136,20,8 
E08000032,1,79,983,5,132,21,2 
E08000032,1,80,967,4,133,14,3 
E08000032,1,81,911,2,134,13,1 
E08000032,1,82,773,5,118,10,1 
E08000032,1,83,758,5,88,13,3 
E08000032,1,84,701,1,78,6,2 
E08000032,1,85,541,1,63,15,1 
E08000032,1,86,503,3,62,9,1 
E08000032,1,87,465,2,51,5,0 
E08000032,1,88,355,1,49,5,1 
E08000032,1,89,303,1,28,2,1 
E08000032,1,90,1086,5,77,8,1 
E08000033,1,0,955,38,194,6,4 
E08000033,1,1,989,39,200,6,5 
E08000033,1,2,1032,41,209,7,5 
E08000033,1,3,1099,43,223,7,5 
E08000033,1,4,1070,42,217,7,5 
E08000033,1,5,1112,44,225,7,5 
E08000033,1,6,1137,45,231,7,5 
E08000033,1,7,1093,43,222,7,5 
E08000033,1,8,1132,53,209,4,2 
E08000033,1,9,1032,54,208,7,0 
E08000033,1,10,1050,49,228,10,6 
E08000033,1,11,1010,53,208,5,3 
E08000033,1,12,984,46,193,6,7 
E08000033,1,13,1070,37,189,7,4 
E08000033,1,14,1029,39,198,6,4 
E08000033,1,15,1003,25,181,4,2 
E08000033,1,16,973,33,166,4,6 
E08000033,1,17,1021,30,162,4,4 
E08000033,1,18,1045,38,179,6,3 
E08000033,1,19,892,25,133,6,1 
E08000033,1,20,844,27,115,5,0 
E08000033,1,21,889,26,107,6,2 
E08000033,1,22,939,28,110,6,4 
E08000033,1,23,1025,38,131,4,3 
E08000033,1,24,970,32,131,4,7 
E08000033,1,25,1052,24,133,8,5 
E08000033,1,26,1030,37,143,8,3 
E08000033,1,27,1075,27,133,4,4 
E08000033,1,28,1069,26,123,7,0 
E08000033,1,29,998,25,141,1,2 
E08000033,1,30,1109,35,150,8,0 
E08000033,1,31,1042,7,154,2,6 
E08000033,1,32,975,10,149,3,8 
E08000033,1,33,1098,14,159,4,6 
E08000033,1,34,1016,28,183,8,14 
E08000033,1,35,1129,17,163,1,4 
E08000033,1,36,971,20,204,5,5 
E08000033,1,37,1083,23,156,14,8 
E08000033,1,38,1192,39,195,9,10 
E08000033,1,39,1110,5,176,14,15 
E08000033,1,40,983,25,163,17,5 
E08000033,1,41,984,8,171,6,9 
E08000033,1,42,1056,30,190,5,7 
E08000033,1,43,1010,13,138,10,8 
E08000033,1,44,1102,12,153,7,12 
E08000033,1,45,1312,25,138,19,3 
E08000033,1,46,1342,33,120,10,12 
E08000033,1,47,1545,22,116,11,3 
E08000033,1,48,1402,17,120,7,6 
E08000033,1,49,1464,21,108,7,2 
E08000033,1,50,1483,30,110,12,3 
E08000033,1,51,1411,24,76,10,5 
E08000033,1,52,1494,25,66,10,3 
E08000033,1,53,1547,17,56,12,3 
E08000033,1,54,1528,11,55,11,3 
E08000033,1,55,1464,16,57,21,2 
E08000033,1,56,1452,19,57,4,4 
E08000033,1,57,1301,13,66,14,4 
E08000033,1,58,1294,13,66,5,2 
E08000033,1,59,1283,9,57,2,2 
E08000033,1,60,1259,9,50,4,3 
E08000033,1,61,1217,4,74,4,6 
E08000033,1,62,1220,5,61,1,4 
E08000033,1,63,1088,7,39,4,0 
E08000033,1,64,1146,4,57,7,6 
E08000033,1,65,1107,0,66,4,5 
E08000033,1,66,1027,6,48,3,1 
E08000033,1,67,1074,0,46,3,2 
E08000033,1,68,1087,1,31,1,3 
E08000033,1,69,1143,7,22,2,2 
E08000033,1,70,1173,2,14,3,2 
E08000033,1,71,1221,3,20,3,1 
E08000033,1,72,900,2,17,3,0 
E08000033,1,73,858,3,19,2,1 
E08000033,1,74,914,3,12,2,3 
E08000033,1,75,809,1,23,5,2 
E08000033,1,76,625,1,14,1,0 
E08000033,1,77,593,4,26,2,2 
E08000033,1,78,578,2,13,0,0 
E08000033,1,79,492,4,12,3,0 
E08000033,1,80,511,1,23,1,0 
E08000033,1,81,454,1,11,2,0 
E08000033,1,82,411,2,17,0,2 
E08000033,1,83,339,1,14,1,0 
E08000033,1,84,301,1,7,1,0 
E08000033,1,85,260,1,7,2,0 
E08000033,1,86,248,1,9,1,0 
E08000033,1,87,208,1,4,0,0 
E08000033,1,88,145,0,5,0,0 
E08000033,1,89,146,1,4,0,0 
E08000033,1,90,440,2,6,0,0 
E08000034,1,0,1753,154,629,51,33 
E08000034,1,1,1845,163,662,54,34 
E08000034,1,2,1913,169,687,56,36 
E08000034,1,3,1899,167,682,55,35 
E08000034,1,4,2003,176,719,58,37 
E08000034,1,5,1999,176,718,58,37 
E08000034,1,6,1979,174,711,57,37 
E08000034,1,7,2063,182,741,60,38 
E08000034,1,8,1839,227,774,48,41 
E08000034,1,9,1954,170,778,39,36 
E08000034,1,10,1866,181,778,71,26 
E08000034,1,11,1858,166,713,52,28 
E08000034,1,12,1916,152,729,54,30 
E08000034,1,13,1825,142,706,45,30 
E08000034,1,14,1855,122,698,42,18 
E08000034,1,15,1682,157,745,42,23 
E08000034,1,16,1754,136,691,37,14 
E08000034,1,17,1757,135,689,45,15 
E08000034,1,18,1778,101,617,39,14 
E08000034,1,19,1835,166,623,49,21 
E08000034,1,20,1882,107,611,30,15 
E08000034,1,21,1996,140,622,47,14 
E08000034,1,22,2202,120,668,50,12 
E08000034,1,23,1985,124,619,50,17 
E08000034,1,24,2064,129,573,49,23 
E08000034,1,25,2023,86,629,58,15 
E08000034,1,26,2151,99,486,48,14 
E08000034,1,27,2333,105,588,69,31 
E08000034,1,28,2247,92,629,59,56 
E08000034,1,29,1892,87,526,41,39 
E08000034,1,30,2015,95,591,56,45 
E08000034,1,31,1875,74,558,52,45 
E08000034,1,32,1966,81,678,61,34 
E08000034,1,33,1919,64,625,59,54 
E08000034,1,34,1954,55,709,45,43 
E08000034,1,35,1887,60,706,55,66 
E08000034,1,36,1941,58,734,64,48 
E08000034,1,37,1907,51,713,81,53 
E08000034,1,38,1950,58,698,64,61 
E08000034,1,39,1961,62,688,53,45 
E08000034,1,40,1746,67,692,45,43 
E08000034,1,41,1767,61,620,56,44 
E08000034,1,42,1829,54,615,78,38 
E08000034,1,43,1913,31,583,50,46 
E08000034,1,44,2066,49,499,63,44 
E08000034,1,45,2215,53,524,67,22 
E08000034,1,46,2424,74,546,94,26 
E08000034,1,47,2552,61,501,78,38 
E08000034,1,48,2484,58,513,98,42 
E08000034,1,49,2532,59,505,99,18 
E08000034,1,50,2622,74,417,88,25 
E08000034,1,51,2623,81,353,102,14 
E08000034,1,52,2609,56,287,97,17 
E08000034,1,53,2561,70,261,97,9 
E08000034,1,54,2593,35,246,118,18 
E08000034,1,55,2475,39,235,105,13 
E08000034,1,56,2447,30,256,82,15 
E08000034,1,57,2432,42,236,64,6 
E08000034,1,58,2275,25,279,60,10 
E08000034,1,59,2150,25,272,44,13 
E08000034,1,60,2219,21,285,44,10 
E08000034,1,61,2178,12,268,52,12 
E08000034,1,62,1972,8,298,28,8 
E08000034,1,63,1983,8,222,23,8 
E08000034,1,64,1974,8,212,41,5 
E08000034,1,65,1905,8,262,31,4 
E08000034,1,66,1915,2,237,11,8 
E08000034,1,67,1999,5,160,17,6 
E08000034,1,68,2038,1,140,12,9 
E08000034,1,69,2053,6,112,15,5 
E08000034,1,70,2191,5,92,15,6 
E08000034,1,71,2372,8,74,9,2 
E08000034,1,72,1690,11,80,19,4 
E08000034,1,73,1695,6,62,19,0 
E08000034,1,74,1481,2,68,23,1 
E08000034,1,75,1445,1,74,27,1 
E08000034,1,76,1200,3,82,33,2 
E08000034,1,77,1078,2,87,24,3 
E08000034,1,78,1068,7,76,24,5 
E08000034,1,79,1073,2,74,28,2 
E08000034,1,80,1010,7,84,21,2 
E08000034,1,81,873,6,75,29,1 
E08000034,1,82,790,6,59,18,1 
E08000034,1,83,700,5,44,14,1 
E08000034,1,84,622,1,35,14,1 
E08000034,1,85,541,1,44,8,1 
E08000034,1,86,481,3,37,13,0 
E08000034,1,87,383,2,23,6,0 
E08000034,1,88,358,2,23,10,1 
E08000034,1,89,311,2,15,8,0 
E08000034,1,90,924,2,33,11,1 
E08000035,1,0,3747,344,576,279,87 
E08000035,1,1,3865,355,594,288,90 
E08000035,1,2,3929,361,603,293,91 
E08000035,1,3,3887,357,597,290,90 
E08000035,1,4,3872,356,595,289,90 
E08000035,1,5,4012,368,616,299,93 
E08000035,1,6,3976,365,611,296,92 
E08000035,1,7,3747,344,575,279,87 
E08000035,1,8,3709,399,625,268,108 
E08000035,1,9,3588,360,581,292,76 
E08000035,1,10,3452,324,561,294,88 
E08000035,1,11,3463,338,590,240,83 
E08000035,1,12,3401,267,585,276,77 
E08000035,1,13,3053,305,519,231,82 
E08000035,1,14,3203,237,506,187,53 
E08000035,1,15,3111,246,471,173,48 
E08000035,1,16,3090,218,520,189,45 
E08000035,1,17,3178,229,454,141,39 
E08000035,1,18,3565,242,476,176,43 
E08000035,1,19,5433,355,687,222,48 
E08000035,1,20,6167,440,750,333,56 
E08000035,1,21,6451,394,824,287,76 
E08000035,1,22,6476,389,764,333,69 
E08000035,1,23,5980,307,712,290,62 
E08000035,1,24,5832,362,686,289,68 
E08000035,1,25,6179,295,649,245,83 
E08000035,1,26,6043,251,506,189,92 
E08000035,1,27,5839,221,478,192,111 
E08000035,1,28,4986,213,475,168,94 
E08000035,1,29,4699,205,543,157,116 
E08000035,1,30,4865,195,579,184,113 
E08000035,1,31,4459,167,574,150,85 
E08000035,1,32,4450,178,553,181,115 
E08000035,1,33,4342,172,560,154,103 
E08000035,1,34,4471,173,574,178,106 
E08000035,1,35,4022,146,568,207,100 
E08000035,1,36,4213,149,585,190,114 
E08000035,1,37,3961,144,659,251,97 
E08000035,1,38,4110,120,584,231,138 
E08000035,1,39,3776,111,599,215,135 
E08000035,1,40,3335,116,581,247,132 
E08000035,1,41,3455,128,578,215,130 
E08000035,1,42,3506,86,553,274,102 
E08000035,1,43,3471,92,499,221,107 
E08000035,1,44,3491,88,521,223,101 
E08000035,1,45,3902,67,475,259,111 
E08000035,1,46,3998,77,417,231,73 
E08000035,1,47,4268,101,462,259,84 
E08000035,1,48,4053,99,395,232,70 
E08000035,1,49,3962,98,357,233,59 
E08000035,1,50,4064,71,337,234,56 
E08000035,1,51,4266,98,288,264,43 
E08000035,1,52,4305,64,266,234,39 
E08000035,1,53,4380,76,255,232,50 
E08000035,1,54,4276,68,226,212,34 
E08000035,1,55,4148,76,209,186,34 
E08000035,1,56,3987,61,231,175,29 
E08000035,1,57,3806,49,218,158,21 
E08000035,1,58,3613,43,195,127,35 
E08000035,1,59,3618,30,218,106,32 
E08000035,1,60,3491,30,203,109,24 
E08000035,1,61,3386,28,203,79,30 
E08000035,1,62,3206,26,199,98,31 
E08000035,1,63,2982,27,201,61,31 
E08000035,1,64,3251,24,166,58,35 
E08000035,1,65,3100,22,176,47,27 
E08000035,1,66,2946,19,151,27,24 
E08000035,1,67,3089,21,103,26,23 
E08000035,1,68,3038,15,129,26,26 
E08000035,1,69,3239,10,94,26,13 
E08000035,1,70,3360,8,75,22,15 
E08000035,1,71,3637,11,67,15,15 
E08000035,1,72,2570,6,60,18,12 
E08000035,1,73,2507,11,52,19,12 
E08000035,1,74,2489,4,66,24,6 
E08000035,1,75,2294,1,66,30,5 
E08000035,1,76,1929,12,61,26,8 
E08000035,1,77,1681,5,54,24,8 
E08000035,1,78,1819,6,47,21,12 
E08000035,1,79,1714,12,47,32,5 
E08000035,1,80,1708,7,51,30,4 
E08000035,1,81,1595,6,43,29,4 
E08000035,1,82,1436,8,52,32,3 
E08000035,1,83,1292,7,49,27,3 
E08000035,1,84,1145,7,31,19,1 
E08000035,1,85,968,8,27,27,3 
E08000035,1,86,908,2,27,16,3 
E08000035,1,87,744,2,30,11,3 
E08000035,1,88,643,1,15,12,2 
E08000035,1,89,552,2,12,11,4 
E08000035,1,90,1587,4,29,17,5 
E08000036,1,0,1894,54,94,19,7 
E08000036,1,1,2011,57,100,20,8 
E08000036,1,2,2057,58,102,20,8 
E08000036,1,3,1954,55,97,19,7 
E08000036,1,4,2012,57,100,20,8 
E08000036,1,5,2005,57,100,20,8 
E08000036,1,6,2112,60,105,21,8 
E08000036,1,7,1979,56,98,19,8 
E08000036,1,8,1993,68,86,15,3 
E08000036,1,9,1923,62,103,26,10 
E08000036,1,10,1965,40,91,24,6 
E08000036,1,11,1815,52,95,18,3 
E08000036,1,12,1892,51,115,21,11 
E08000036,1,13,1812,52,60,15,4 
E08000036,1,14,1806,57,84,14,1 
E08000036,1,15,1633,36,66,15,7 
E08000036,1,16,1661,22,69,17,5 
E08000036,1,17,1713,35,71,20,7 
E08000036,1,18,1712,30,70,22,6 
E08000036,1,19,1450,29,42,11,6 
E08000036,1,20,1423,27,51,7,6 
E08000036,1,21,1688,34,54,13,5 
E08000036,1,22,1741,31,58,17,3 
E08000036,1,23,1790,41,78,16,2 
E08000036,1,24,1932,31,81,11,12 
E08000036,1,25,2023,46,74,19,13 
E08000036,1,26,2126,34,72,14,11 
E08000036,1,27,2140,30,72,14,6 
E08000036,1,28,2083,34,90,22,7 
E08000036,1,29,2051,29,65,14,24 
E08000036,1,30,2114,30,71,8,7 
E08000036,1,31,2093,21,90,21,9 
E08000036,1,32,2089,26,106,30,23 
E08000036,1,33,2274,21,115,32,10 
E08000036,1,34,1960,12,82,38,27 
E08000036,1,35,2124,20,93,32,18 
E08000036,1,36,2072,9,95,36,31 
E08000036,1,37,1899,18,70,30,19 
E08000036,1,38,1879,20,131,32,12 
E08000036,1,39,1736,23,93,57,13 
E08000036,1,40,1628,14,92,48,25 
E08000036,1,41,1594,12,97,42,28 
E08000036,1,42,1824,19,75,49,29 
E08000036,1,43,1833,21,111,45,17 
E08000036,1,44,1918,17,79,41,10 
E08000036,1,45,2076,22,67,42,13 
E08000036,1,46,2237,20,49,20,13 
E08000036,1,47,2449,17,92,29,8 
E08000036,1,48,2472,16,60,25,7 
E08000036,1,49,2388,15,68,42,10 
E08000036,1,50,2442,19,57,27,7 
E08000036,1,51,2480,14,48,33,4 
E08000036,1,52,2557,20,61,40,14 
E08000036,1,53,2482,14,25,25,8 
E08000036,1,54,2445,25,46,30,3 
E08000036,1,55,2409,12,48,30,0 
E08000036,1,56,2379,12,47,22,4 
E08000036,1,57,2289,13,38,17,1 
E08000036,1,58,2229,4,37,17,6 
E08000036,1,59,2199,4,23,6,8 
E08000036,1,60,2156,7,32,10,4 
E08000036,1,61,1976,6,43,9,7 
E08000036,1,62,1933,9,37,9,8 
E08000036,1,63,1886,7,31,1,0 
E08000036,1,64,1887,12,23,8,1 
E08000036,1,65,1859,10,33,8,1 
E08000036,1,66,1732,7,26,3,1 
E08000036,1,67,1731,2,28,3,3 
E08000036,1,68,1843,4,21,4,1 
E08000036,1,69,1935,2,16,1,2 
E08000036,1,70,1831,6,15,2,3 
E08000036,1,71,2069,4,11,3,5 
E08000036,1,72,1558,4,19,6,2 
E08000036,1,73,1520,4,7,3,2 
E08000036,1,74,1578,5,16,2,0 
E08000036,1,75,1352,3,10,3,1 
E08000036,1,76,1064,3,14,7,4 
E08000036,1,77,1009,2,13,0,1 
E08000036,1,78,1034,1,11,0,0 
E08000036,1,79,993,1,5,5,3 
E08000036,1,80,965,0,9,0,0 
E08000036,1,81,824,1,8,0,0 
E08000036,1,82,707,3,10,0,1 
E08000036,1,83,671,0,6,1,3 
E08000036,1,84,593,1,4,1,0 
E08000036,1,85,540,2,5,0,0 
E08000036,1,86,438,1,3,1,0 
E08000036,1,87,342,1,2,1,1 
E08000036,1,88,261,1,3,0,0 
E08000036,1,89,257,0,0,0,0 
E08000036,1,90,840,2,5,1,0 
E08000037,1,0,974,24,27,10,8 
E08000037,1,1,1015,25,29,10,8 
E08000037,1,2,1034,26,29,10,9 
E08000037,1,3,1089,27,31,11,9 
E08000037,1,4,1037,26,29,10,9 
E08000037,1,5,1026,25,29,10,8 
E08000037,1,6,1139,28,32,11,9 
E08000037,1,7,1147,28,32,11,9 
E08000037,1,8,1135,37,28,11,10 
E08000037,1,9,1136,32,27,7,10 
E08000037,1,10,1059,28,25,10,6 
E08000037,1,11,1060,24,35,12,14 
E08000037,1,12,1015,22,16,11,14 
E08000037,1,13,1008,11,21,9,7 
E08000037,1,14,899,17,19,10,3 
E08000037,1,15,995,7,19,10,3 
E08000037,1,16,1071,13,17,4,5 
E08000037,1,17,1106,16,31,7,11 
E08000037,1,18,1211,12,23,10,5 
E08000037,1,19,1309,14,17,6,5 
E08000037,1,20,1197,18,23,6,9 
E08000037,1,21,1204,16,18,2,15 
E08000037,1,22,1388,15,23,2,3 
E08000037,1,23,1286,11,27,6,14 
E08000037,1,24,1217,4,12,3,4 
E08000037,1,25,1274,9,21,13,21 
E08000037,1,26,1329,26,23,3,5 
E08000037,1,27,1275,9,34,9,13 
E08000037,1,28,1189,9,53,2,7 
E08000037,1,29,1229,12,43,5,6 
E08000037,1,30,1260,19,72,10,20 
E08000037,1,31,1323,15,42,11,21 
E08000037,1,32,1374,20,72,13,29 
E08000037,1,33,1345,13,44,15,9 
E08000037,1,34,1362,16,58,13,24 
E08000037,1,35,1339,11,32,16,19 
E08000037,1,36,1191,17,49,18,12 
E08000037,1,37,1234,14,44,17,24 
E08000037,1,38,1218,14,58,11,17 
E08000037,1,39,1159,13,59,20,26 
E08000037,1,40,1138,7,56,23,40 
E08000037,1,41,1054,18,56,16,46 
E08000037,1,42,1070,8,52,17,24 
E08000037,1,43,1091,12,33,15,27 
E08000037,1,44,995,9,46,13,13 
E08000037,1,45,1061,12,28,13,20 
E08000037,1,46,1384,12,31,15,19 
E08000037,1,47,1334,6,37,8,13 
E08000037,1,48,1212,8,43,7,8 
E08000037,1,49,1253,11,35,8,3 
E08000037,1,50,1350,8,17,13,17 
E08000037,1,51,1351,9,28,10,5 
E08000037,1,52,1341,3,14,4,6 
E08000037,1,53,1375,5,24,6,3 
E08000037,1,54,1327,12,14,2,4 
E08000037,1,55,1395,10,15,5,6 
E08000037,1,56,1412,12,22,5,11 
E08000037,1,57,1312,7,21,5,5 
E08000037,1,58,1274,2,19,7,2 
E08000037,1,59,1299,4,19,4,7 
E08000037,1,60,1272,2,13,3,7 
E08000037,1,61,1269,5,23,3,1 
E08000037,1,62,1088,5,10,2,3 
E08000037,1,63,1106,3,7,2,2 
E08000037,1,64,1067,3,11,0,5 
E08000037,1,65,1019,4,11,1,3 
E08000037,1,66,946,7,5,1,1 
E08000037,1,67,999,2,8,3,2 
E08000037,1,68,1059,3,9,0,0 
E08000037,1,69,1045,3,2,0,0 
E08000037,1,70,1116,3,3,2,1 
E08000037,1,71,1214,7,7,0,2 
E08000037,1,72,862,1,5,1,4 
E08000037,1,73,856,2,3,0,0 
E08000037,1,74,814,2,4,0,0 
E08000037,1,75,721,1,4,2,2 
E08000037,1,76,660,1,3,0,0 
E08000037,1,77,642,1,6,1,0 
E08000037,1,78,662,3,4,0,0 
E08000037,1,79,669,4,3,1,0 
E08000037,1,80,611,1,5,0,0 
E08000037,1,81,574,0,1,0,0 
E08000037,1,82,457,0,1,1,1 
E08000037,1,83,443,2,1,0,0 
E08000037,1,84,395,1,1,0,0 
E08000037,1,85,361,1,2,0,0 
E08000037,1,86,358,0,1,1,0 
E08000037,1,87,255,0,1,0,0 
E08000037,1,88,222,0,2,0,0 
E08000037,1,89,158,0,1,0,0 
E08000037,1,90,527,2,2,0,1 
E09000001,1,0,22,6,6,4,6 
E09000001,1,1,18,5,5,3,5 
E09000001,1,2,15,4,4,3,4 
E09000001,1,3,27,8,7,5,8 
E09000001,1,4,25,7,7,4,7 
E09000001,1,5,24,7,7,4,7 
E09000001,1,6,31,9,8,6,9 
E09000001,1,7,23,7,6,4,7 
E09000001,1,8,20,6,5,4,6 
E09000001,1,9,18,5,5,5,6 
E09000001,1,10,17,4,6,5,6 
E09000001,1,11,15,5,5,4,6 
E09000001,1,12,14,3,5,4,7 
E09000001,1,13,22,6,7,7,9 
E09000001,1,14,14,4,6,4,6 
E09000001,1,15,12,3,5,3,4 
E09000001,1,16,13,3,6,4,7 
E09000001,1,17,9,2,3,3,4 
E09000001,1,18,12,2,4,3,5 
E09000001,1,19,12,3,5,4,6 
E09000001,1,20,25,5,11,7,12 
E09000001,1,21,35,7,12,14,15 
E09000001,1,22,30,8,11,9,13 
E09000001,1,23,40,8,15,14,22 
E09000001,1,24,27,7,10,9,12 
E09000001,1,25,40,5,19,9,15 
E09000001,1,26,42,5,21,7,10 
E09000001,1,27,42,5,21,7,12 
E09000001,1,28,35,5,16,5,11 
E09000001,1,29,43,4,16,5,9 
E09000001,1,30,41,4,12,5,6 
E09000001,1,31,33,2,8,3,4 
E09000001,1,32,53,5,12,5,9 
E09000001,1,33,54,3,11,4,7 
E09000001,1,34,55,4,11,4,8 
E09000001,1,35,47,4,10,3,7 
E09000001,1,36,74,6,16,5,11 
E09000001,1,37,51,3,10,3,8 
E09000001,1,38,51,4,11,3,10 
E09000001,1,39,44,3,9,3,7 
E09000001,1,40,23,1,5,2,4 
E09000001,1,41,39,2,9,4,6 
E09000001,1,42,14,1,3,1,3 
E09000001,1,43,47,2,11,4,7 
E09000001,1,44,47,3,11,3,9 
E09000001,1,45,30,2,6,2,5 
E09000001,1,46,64,4,13,5,11 
E09000001,1,47,37,3,8,3,8 
E09000001,1,48,45,3,9,5,8 
E09000001,1,49,59,4,10,5,12 
E09000001,1,50,67,3,11,6,12 
E09000001,1,51,56,2,9,6,11 
E09000001,1,52,52,3,8,7,10 
E09000001,1,53,38,2,6,3,6 
E09000001,1,54,63,3,9,8,12 
E09000001,1,55,45,3,8,7,8 
E09000001,1,56,41,2,6,5,6 
E09000001,1,57,55,2,9,5,8 
E09000001,1,58,51,2,7,4,8 
E09000001,1,59,50,1,8,5,6 
E09000001,1,60,49,2,9,4,6 
E09000001,1,61,38,1,5,3,6 
E09000001,1,62,39,1,6,3,5 
E09000001,1,63,33,1,6,2,4 
E09000001,1,64,34,1,5,2,4 
E09000001,1,65,46,1,6,3,6 
E09000001,1,66,33,1,5,2,3 
E09000001,1,67,39,1,4,2,4 
E09000001,1,68,49,1,6,2,5 
E09000001,1,69,28,0,3,1,3 
E09000001,1,70,34,0,3,2,4 
E09000001,1,71,48,1,6,2,4 
E09000001,1,72,31,1,2,1,2 
E09000001,1,73,33,0,2,2,2 
E09000001,1,74,18,0,2,1,1 
E09000001,1,75,31,0,4,2,2 
E09000001,1,76,23,0,3,2,2 
E09000001,1,77,16,0,3,1,2 
E09000001,1,78,24,0,3,2,2 
E09000001,1,79,25,1,3,2,2 
E09000001,1,80,19,0,3,2,2 
E09000001,1,81,15,1,2,2,1 
E09000001,1,82,8,0,1,1,1 
E09000001,1,83,10,0,1,1,1 
E09000001,1,84,4,0,1,0,0 
E09000001,1,85,10,0,1,1,1 
E09000001,1,86,9,0,1,1,1 
E09000001,1,87,10,0,1,1,1 
E09000001,1,88,8,0,1,1,1 
E09000001,1,89,12,0,1,0,1 
E09000001,1,90,37,1,3,2,2 
E09000002,1,0,815,240,369,503,30 
E09000002,1,1,827,244,375,511,30 
E09000002,1,2,854,252,387,527,31 
E09000002,1,3,783,231,355,483,28 
E09000002,1,4,838,247,380,517,31 
E09000002,1,5,895,264,406,553,33 
E09000002,1,6,861,254,390,531,31 
E09000002,1,7,820,242,371,506,30 
E09000002,1,8,795,222,374,549,42 
E09000002,1,9,732,179,377,522,32 
E09000002,1,10,811,164,320,574,44 
E09000002,1,11,796,170,328,598,49 
E09000002,1,12,697,175,280,538,19 
E09000002,1,13,651,134,311,443,36 
E09000002,1,14,619,112,243,387,28 
E09000002,1,15,631,130,269,416,35 
E09000002,1,16,619,142,236,380,18 
E09000002,1,17,705,112,222,379,21 
E09000002,1,18,659,84,183,418,23 
E09000002,1,19,619,79,171,275,14 
E09000002,1,20,640,83,187,347,14 
E09000002,1,21,728,87,203,263,15 
E09000002,1,22,736,85,197,324,26 
E09000002,1,23,885,110,202,293,25 
E09000002,1,24,955,85,198,316,23 
E09000002,1,25,940,103,215,298,13 
E09000002,1,26,944,71,273,298,21 
E09000002,1,27,907,86,368,273,11 
E09000002,1,28,960,78,404,275,24 
E09000002,1,29,917,65,346,270,24 
E09000002,1,30,1025,73,468,239,9 
E09000002,1,31,913,62,477,242,15 
E09000002,1,32,911,39,496,243,15 
E09000002,1,33,978,62,529,269,53 
E09000002,1,34,914,57,502,252,20 
E09000002,1,35,875,44,465,233,39 
E09000002,1,36,929,41,464,238,33 
E09000002,1,37,840,48,480,276,21 
E09000002,1,38,804,39,471,272,30 
E09000002,1,39,646,41,435,326,55 
E09000002,1,40,622,38,436,283,25 
E09000002,1,41,661,27,457,339,24 
E09000002,1,42,629,35,385,282,29 
E09000002,1,43,670,41,404,340,52 
E09000002,1,44,725,36,324,344,34 
E09000002,1,45,753,27,261,353,41 
E09000002,1,46,737,39,273,329,32 
E09000002,1,47,695,30,249,387,50 
E09000002,1,48,720,28,257,337,27 
E09000002,1,49,680,19,192,312,31 
E09000002,1,50,691,33,176,307,25 
E09000002,1,51,722,21,164,301,33 
E09000002,1,52,668,17,154,362,22 
E09000002,1,53,684,21,135,299,15 
E09000002,1,54,663,21,126,237,17 
E09000002,1,55,700,15,117,255,11 
E09000002,1,56,750,10,110,203,31 
E09000002,1,57,637,14,83,201,8 
E09000002,1,58,669,19,103,183,23 
E09000002,1,59,639,18,116,170,10 
E09000002,1,60,649,15,100,126,7 
E09000002,1,61,567,10,87,123,16 
E09000002,1,62,568,4,97,102,14 
E09000002,1,63,548,9,66,84,7 
E09000002,1,64,522,7,67,73,12 
E09000002,1,65,514,7,44,64,5 
E09000002,1,66,468,3,47,37,6 
E09000002,1,67,482,4,39,36,4 
E09000002,1,68,422,2,40,35,7 
E09000002,1,69,423,5,38,24,2 
E09000002,1,70,447,2,34,11,3 
E09000002,1,71,433,1,24,11,2 
E09000002,1,72,372,2,29,25,4 
E09000002,1,73,356,4,33,20,2 
E09000002,1,74,328,2,22,17,2 
E09000002,1,75,291,5,30,14,0 
E09000002,1,76,236,2,22,13,4 
E09000002,1,77,226,3,25,13,4 
E09000002,1,78,244,4,21,11,1 
E09000002,1,79,226,4,21,17,2 
